room,date,price_real
Шевченка 38/1,2025-06-21,1980.0
Шевченка 38/1,2025-06-22,1980.0
Шевченка 38/1,2025-06-23,1980.0
Хмельницького 37,2025-06-20,2700.0
Хмельницького 37,2025-06-21,2700.0
Чайковського 26,2025-06-20,2800.0
Чайковського 26,2025-06-21,2800.0
Костюшка 16,2025-06-20,2049.83
Франка 14,2025-06-20,4750.0
Франка 14,2025-06-21,4750.0
Підмурна 24,2025-06-20,1803.91
Городоцька 33/1,2025-06-20,2600.0
Городоцька 33/1,2025-06-21,2600.0
Городоцька 33/1,2025-06-22,2600.0
Ковжуна 2/4,2025-06-20,1517.0
Балабана 3,2025-06-20,2500.0
Газова 10,2025-06-20,2250.0
Шевченка 60,2025-06-20,2200.0
Пекарська 32,2025-06-20,1800.0
Куліша 6,2025-06-20,2186.61
Куліша 6,2025-06-21,2186.61
Куліша 6,2025-06-22,2186.61
Леонтовича 7/2,2025-06-20,2000.0
Фредра 4а,2025-06-20,3200.0
Ковжуна 2/6,2025-06-21,1764.29
Ковжуна 2/6,2025-06-22,1764.29
Ковжуна 2/6,2025-06-23,1764.29
Ковжуна 2/6,2025-06-24,1764.29
Ковжуна 2/6,2025-06-25,1764.29
Ковжуна 2/6,2025-06-26,1764.29
Ковжуна 2/6,2025-06-27,1764.29
Словацького 8,2025-06-21,2500.0
Словацького 8,2025-06-22,2500.0
Ковжуна 2/4,2025-06-21,1750.0
Ковжуна 2/4,2025-06-22,1750.0
Джерельна 34,2025-06-21,5700.0
Підмурна 24,2025-06-21,2050.0
Балабана 3,2025-06-21,3200.0
Балабана 3,2025-06-22,3200.0
Вірменська 13,2025-06-22,2600.0
Цехова 9,2025-06-21,3500.0
Сербська 6,2025-06-21,1850.0
Сербська 6,2025-06-22,1850.0
Шевченка 38,2025-06-21,3000.0
Пекарська 32,2025-06-21,2500.0
Шевченка 60,2025-06-21,3040.0
Городоцька 33,2025-06-21,3500.0
Курбаса 4/1,2025-06-21,3000.0
Костюшка 16,2025-06-21,2788.0
Костюшка 16,2025-06-22,2788.0
Ковжуна 2/3,2025-06-21,1353.08
Ковжуна 2/3,2025-06-22,1353.08
Ковжуна 2/3,2025-06-23,1353.08
Шевченка 3,2025-06-21,3150.0
Шевченка 3,2025-06-22,3150.0
Шевченка 3,2025-06-23,3150.0
Шевченка 3,2025-06-24,3150.0
Шевченка 3,2025-06-25,3150.0
Шевченка 3,2025-06-26,3150.0
Шевченка 3,2025-06-27,3150.0
Шевченка 3,2025-06-28,3150.0
Шевченка 3,2025-06-29,3150.0
Шевченка 3,2025-06-30,3150.0
Шевченка 3,2025-07-01,3150.0
Шевченка 3,2025-07-02,3150.0
Шевченка 3,2025-07-03,3150.0
Куліша 47а,2025-06-21,5130.0
Фредра 4а,2025-06-21,3875.0
Фредра 4а,2025-06-22,3875.0
Фредра 4а,2025-06-23,3875.0
Фредра 4а,2025-06-24,3875.0
Чорновола 1,2025-06-21,4100.0
Ковжуна 2/2,2025-06-21,2000.0
ковжуна 2/8,2025-06-21,2250.0
Замарстинівська 30,2025-06-21,2250.0
Ковжуна 2/5,2025-06-21,2250.0
Леонтовича 7/2,2025-06-21,4200.0
Газова 10,2025-06-21,2800.0
Шевченка 38,2025-06-22,2000.0
Шевченка 38,2025-06-23,2000.0
Цехова 9,2025-06-22,2333.33
Цехова 9,2025-06-23,2333.33
Цехова 9,2025-06-24,2333.33
Цехова 9,2025-06-25,2333.33
Цехова 9,2025-06-26,2333.33
Цехова 9,2025-06-27,2333.33
Франка 28,2025-06-22,2616.67
Франка 28,2025-06-23,2616.67
Франка 28,2025-06-24,2616.67
Франка 28,2025-06-25,2616.67
Франка 28,2025-06-26,2616.67
Франка 28,2025-06-27,2616.67
Мосяжна 4,2025-06-22,3500.0
Ковжуна 2/2,2025-06-22,1450.0
Наливайка 13,2025-06-22,1803.98
Лисенка 5,2025-06-22,1700.0
Городоцька 33,2025-06-22,2160.0
Лисенка 11,2025-06-22,2160.0
Леонтовича 7/2,2025-06-22,2200.0
ковжуна 2/8,2025-06-22,1305.0
ковжуна 2/8,2025-06-23,1305.0
Чорновола 1,2025-06-22,2500.0
Підмурна 24,2025-06-22,1230.0
Курбаса 4/1,2025-06-22,900.0
Леонтовича 5,2025-06-22,2700.0
Куліша 47а,2025-06-22,3200.0
Газова 10,2025-06-22,1530.0
Наливайка 13,2025-06-23,1980.0
Балабана 23,2025-06-22,3200.0
Джерельна 34,2025-06-22,2600.0
Шевченка 60,2025-06-22,1950.0
Шевченка 60,2025-06-23,1950.0
Шевченка 60,2025-06-24,1950.0
Шевченка 60,2025-06-25,1950.0
Хмельницького 37,2025-06-22,1800.0
Хмельницького 37,2025-06-23,1800.0
Хмельницького 37,2025-06-24,1800.0
Хмельницького 37,2025-06-25,1800.0
Хмельницького 37,2025-06-26,1800.0
Франка 14,2025-06-22,2700.0
Ковжуна 2/5,2025-06-22,1450.0
Підмурна 24,2025-06-23,1620.0
Сербська 6/1,2025-06-22,1200.0
Пекарська 32,2025-06-22,1620.0
Замарстинівська 30,2025-06-22,1600.0
Чайковського 26,2025-06-22,1800.0
Чайковського 26,2025-06-23,1800.0
Чайковського 26,2025-06-24,1800.0
Сербська 6/1,2025-06-23,1400.0
Джерельна 34,2025-06-23,28000.0
Джерельна 34,2025-06-24,28000.0
Джерельна 34,2025-06-25,28000.0
Лисенка 5,2025-06-23,1700.0
Лисенка 5,2025-06-24,1700.0
Балабана 23,2025-06-23,2700.0
Курбаса 4/1,2025-06-23,2160.0
Курбаса 4/1,2025-06-24,2160.0
Ковжуна 2/2,2025-06-23,1189.0
Мосяжна 4,2025-06-23,2800.0
Лисенка 11,2025-06-23,1620.0
Сербська 6,2025-06-23,984.0
Сербська 6,2025-06-24,984.0
Сербська 6,2025-06-25,984.0
Леонтовича 7/2,2025-06-23,1750.0
Куліша 47а,2025-06-23,3200.0
Ковжуна 2/7,2025-06-23,1250.0
Курбаса 4/2,2025-06-23,1800.0
Леонтовича 5,2025-06-23,2160.0
Лисенка 11,2025-06-24,2160.0
Раппапорта 15,2025-06-23,2200.0
Ковжуна 2/4,2025-06-23,1200.0
Ковжуна 2/4,2025-06-24,1200.0
Раппапорта 15,2025-06-24,2500.0
Раппапорта 15,2025-06-25,2500.0
Раппапорта 15,2025-06-26,2500.0
Раппапорта 15,2025-06-27,2500.0
Раппапорта 15,2025-06-28,2500.0
Раппапорта 15,2025-06-29,2500.0
Вірменська 13,2025-06-23,1800.0
Газова 10,2025-06-23,1800.0
Газова 10,2025-06-24,1800.0
Волошина 2,2025-06-23,2200.0
Балабана 3,2025-06-23,1680.0
Балабана 3,2025-06-24,1680.0
Балабана 3,2025-06-25,1680.0
Чорновола 1,2025-06-23,3200.0
Городоцька 33/1,2025-06-23,2200.0
Костюшка 16,2025-06-23,2200.0
Ковжуна 2/5,2025-06-23,1150.0
Пекарська 32,2025-06-23,1800.0
Куліша 6,2025-06-23,2200.0
Франка 14,2025-06-23,2430.0
Городоцька 33,2025-06-23,2577.78
Городоцька 33,2025-06-24,2577.78
Городоцька 33,2025-06-25,2577.78
Городоцька 33,2025-06-26,2577.78
Городоцька 33,2025-06-27,2577.78
Городоцька 33,2025-06-28,2577.78
Городоцька 33,2025-06-29,2577.78
Городоцька 33,2025-06-30,2577.78
Городоцька 33,2025-07-01,2577.78
Куліша 47а,2025-06-24,3200.0
Куліша 47а,2025-06-25,3200.0
Мосяжна 4,2025-06-24,3239.02
Мосяжна 4,2025-06-25,3239.02
Мосяжна 4,2025-06-26,3239.02
Мосяжна 4,2025-06-27,3239.02
Мосяжна 4,2025-06-28,3239.02
Мосяжна 4,2025-06-29,3239.02
Шевченка 38/1,2025-06-24,1500.0
Костюшка 16,2025-06-24,2250.0
Костюшка 16,2025-06-25,2250.0
Костюшка 16,2025-06-26,2250.0
Ковжуна 2/3,2025-06-24,1150.0
Леонтовича 7/2,2025-06-24,2500.0
Леонтовича 5,2025-06-24,2160.0
ковжуна 2/8,2025-06-24,1305.0
Ковжуна 2/7,2025-06-24,1383.33
Ковжуна 2/7,2025-06-25,1383.33
Ковжуна 2/7,2025-06-26,1383.33
Гоголя 11,2025-06-24,2550.0
Гоголя 11,2025-06-25,2550.0
Підмурна 24,2025-06-24,1476.0
Підмурна 24,2025-06-25,1476.0
Куліша 6,2025-06-24,2400.0
Куліша 6,2025-06-25,2400.0
Куліша 6,2025-06-26,2400.0
Куліша 6,2025-06-27,2400.0
Куліша 6,2025-06-28,2400.0
Куліша 6,2025-06-29,2400.0
Леонтовича 5/2,2025-06-24,3150.0
Франка 14,2025-06-24,3150.0
Наливайка 13,2025-06-24,1804.0
Наливайка 13,2025-06-25,1804.0
Наливайка 13,2025-06-26,1804.0
Газова 10,2025-06-25,1800.0
Ковжуна 2/2,2025-06-24,1350.0
Ковжуна 2/2,2025-06-25,1350.0
Замарстинівська 30,2025-06-24,1400.0
Шевченка 38,2025-06-24,1600.0
Пекарська 32,2025-06-24,1980.0
Городоцька 33/1,2025-06-24,1476.0
Сербська 6/1,2025-06-24,990.0
Сербська 6/1,2025-06-25,990.0
Курбаса 4/2,2025-06-24,2000.0
Курбаса 4/2,2025-06-25,2000.0
Курбаса 4/2,2025-06-26,2000.0
Курбаса 4/2,2025-06-27,2000.0
Шевченка 19,2025-06-24,2400.0
Словацького 8,2025-06-24,1800.0
Словацького 8,2025-06-25,1800.0
Городоцька 33/1,2025-06-25,1800.0
Леонтовича 5/2,2025-06-25,3000.0
Ковжуна 2/4,2025-06-25,1250.0
Ковжуна 2/5,2025-06-25,943.0
Вірменська 13,2025-06-25,1800.0
Ковжуна 2/1,2025-06-25,1150.0
ковжуна 2/8,2025-06-25,1150.0
Леонтовича 5,2025-06-25,2070.0
Леонтовича 5,2025-06-26,2070.0
Фредра 4а,2025-06-25,3833.33
Фредра 4а,2025-06-26,3833.33
Фредра 4а,2025-06-27,3833.33
Шевченка 38,2025-06-25,1620.0
Франка 14,2025-06-25,2897.35
Франка 14,2025-06-26,2897.35
Франка 14,2025-06-27,2897.35
Франка 14,2025-06-28,2897.35
Франка 14,2025-06-29,2897.35
Франка 14,2025-06-30,2897.35
Франка 14,2025-07-01,2897.35
Франка 14,2025-07-02,2897.35
Франка 14,2025-07-03,2897.35
Волошина 2,2025-06-25,2000.0
Лисенка 11,2025-06-25,2385.0
Лисенка 11,2025-06-26,2385.0
Лисенка 11,2025-06-27,2385.0
Лисенка 11,2025-06-28,2385.0
Балабана 23,2025-06-25,3000.0
Балабана 23,2025-06-26,3000.0
Замарстинівська 30,2025-06-25,1400.0
Ковжуна 2/3,2025-06-25,1550.0
Ковжуна 2/3,2025-06-26,1550.0
Шевченка 38/1,2025-06-25,1311.94
Шевченка 38/1,2025-06-26,1311.94
Лисенка 5,2025-06-25,1394.19
Чорновола 1,2025-06-25,2200.0
Пекарська 32,2025-06-25,2200.0
Шевченка 19,2025-06-25,2333.33
Шевченка 19,2025-06-26,2333.33
Шевченка 19,2025-06-27,2333.33
Чайковського 26,2025-06-25,1800.0
Ковжуна 2/5,2025-06-26,1650.0
Ковжуна 2/5,2025-06-27,1650.0
Чорновола 1,2025-06-26,4166.67
Чорновола 1,2025-06-27,4166.67
Чорновола 1,2025-06-28,4166.67
Газова 10,2025-06-26,2000.0
Гоголя 11,2025-06-26,3933.33
Гоголя 11,2025-06-27,3933.33
Гоголя 11,2025-06-28,3933.33
Чайковського 26,2025-06-26,1800.0
Волошина 2,2025-06-26,3250.0
Волошина 2,2025-06-27,3250.0
Курбаса 4/1,2025-06-26,2430.0
Курбаса 4/1,2025-06-27,2430.0
Курбаса 4/1,2025-06-28,2430.0
Курбаса 4/1,2025-06-29,2430.0
Ковжуна 2/2,2025-06-26,1650.0
Ковжуна 2/2,2025-06-27,1650.0
Лисенка 5,2025-06-26,1800.0
Лисенка 5,2025-06-27,1800.0
Лисенка 5,2025-06-28,1800.0
Чайковського 26,2025-06-27,2340.0
Ковжуна 2/1,2025-06-26,1150.0
Леонтовича 7/2,2025-06-26,3400.0
Леонтовича 7/2,2025-06-27,3400.0
Леонтовича 7/2,2025-06-28,3400.0
Замарстинівська 30,2025-06-26,1400.0
Шевченка 38,2025-06-26,1800.0
Куліша 47а,2025-06-26,3690.0
Куліша 47а,2025-06-27,3690.0
Куліша 47а,2025-06-28,3690.0
Куліша 47а,2025-06-29,3690.0
Городоцька 33/1,2025-06-26,2750.0
Городоцька 33/1,2025-06-27,2750.0
Пекарська 32,2025-06-26,2200.0
ковжуна 2/8,2025-06-26,1450.0
Вірменська 13,2025-06-26,2000.0
Сербська 6/1,2025-06-26,902.0
Ковжуна 2/4,2025-06-26,1650.0
Ковжуна 2/4,2025-06-27,1650.0
Сербська 6,2025-06-26,984.14
Підмурна 24,2025-06-26,1900.0
Підмурна 24,2025-06-27,1900.0
Балабана 3,2025-06-26,2000.0
Леонтовича 5/2,2025-06-26,2500.0
Джерельна 34,2025-06-27,3850.0
Джерельна 34,2025-06-28,3850.0
Джерельна 34,2025-06-29,3850.0
Джерельна 34,2025-06-30,3850.0
Сербська 6/1,2025-06-27,1800.0
Сербська 6/1,2025-06-28,1800.0
Леонтовича 5/2,2025-06-27,3850.0
Леонтовича 5/2,2025-06-28,3850.0
Леонтовича 5/2,2025-06-29,3850.0
Леонтовича 5/2,2025-06-30,3850.0
Хмельницького 37,2025-06-27,2700.0
Хмельницького 37,2025-06-28,2700.0
Замарстинівська 30,2025-06-27,1800.0
Ковжуна 2/3,2025-06-27,1665.0
Ковжуна 2/3,2025-06-28,1665.0
Газова 10,2025-06-27,2400.0
ковжуна 2/8,2025-06-27,1517.15
Костюшка 16,2025-06-27,2800.0
Ковжуна 2/7,2025-06-27,1816.67
Ковжуна 2/7,2025-06-28,1816.67
Ковжуна 2/7,2025-06-29,1816.67
Вірменська 13,2025-06-27,2624.0
Вірменська 13,2025-06-28,2624.0
Ковжуна 2/1,2025-06-27,1850.0
Ковжуна 2/1,2025-06-28,1850.0
Наливайка 13,2025-06-27,3200.0
Балабана 23,2025-06-27,3690.19
Шевченка 38/1,2025-06-27,1620.0
Словацького 8,2025-06-27,2400.0
Балабана 3,2025-06-27,3200.0
Балабана 3,2025-06-28,3200.0
Шевченка 38,2025-06-27,2800.0
Шевченка 38,2025-06-28,2800.0
Леонтовича 5,2025-06-27,4200.0
Леонтовича 5,2025-06-28,4200.0
Шевченка 60,2025-06-27,2800.0
Пекарська 32,2025-06-27,3000.0
Пекарська 32,2025-06-28,3000.0
Сербська 6,2025-06-27,1639.9
Цехова 9,2025-06-28,3000.0
Ковжуна 2/6,2025-06-28,1950.0
Городоцька 33/1,2025-06-28,3050.0
Городоцька 33/1,2025-06-29,3050.0
Франка 28,2025-06-28,3690.0
Костюшка 16,2025-06-28,3280.0
Фредра 4а,2025-06-28,5700.0
Ковжуна 6,2025-06-28,1640.07
Ковжуна 6,2025-06-29,1640.07
Чайковського 26,2025-06-28,2132.08
Чайковського 26,2025-06-29,2132.08
Словацького 8,2025-06-28,3200.0
Ковжуна 2/2,2025-06-28,1353.07
Ковжуна 2/2,2025-06-29,1353.07
Шевченка 38/1,2025-06-28,2066.67
Шевченка 38/1,2025-06-29,2066.67
Шевченка 38/1,2025-06-30,2066.67
Ковжуна 2/6,2025-06-29,1800.0
Курбаса 4/2,2025-06-28,3150.0
Ковжуна 2/4,2025-06-28,1650.0
Ковжуна 2/4,2025-06-29,1650.0
Наливайка 13,2025-06-28,2214.0
Наливайка 13,2025-06-29,2214.0
Підмурна 24,2025-06-28,1845.0
Підмурна 24,2025-06-29,1845.0
Ковжуна 2/5,2025-06-28,2009.0
Волошина 2,2025-06-28,3650.0
Волошина 2,2025-06-29,3650.0
Шевченка 60,2025-06-28,2400.0
Шевченка 60,2025-06-29,2400.0
Сербська 6,2025-06-28,2200.0
Газова 10,2025-06-28,2600.0
Замарстинівська 30,2025-06-28,2400.0
Балабана 23,2025-06-28,5800.0
Шевченка 19,2025-06-28,3500.0
ковжуна 2/8,2025-06-28,1700.0
ковжуна 2/8,2025-06-29,1700.0
ковжуна 2/8,2025-06-30,1700.0
ковжуна 2/8,2025-07-01,1700.0
Городоцька 31,2025-06-28,5800.0
Газова 10,2025-06-29,2066.67
Газова 10,2025-06-30,2066.67
Газова 10,2025-07-01,2066.67
Цехова 9,2025-06-29,2433.33
Цехова 9,2025-06-30,2433.33
Цехова 9,2025-07-01,2433.33
Цехова 9,2025-07-02,2433.33
Цехова 9,2025-07-03,2433.33
Цехова 9,2025-07-04,2433.33
Курбаса 4/2,2025-06-29,2250.0
Курбаса 4/2,2025-06-30,2250.0
Курбаса 4/2,2025-07-01,2250.0
Курбаса 4/2,2025-07-02,2250.0
Ковжуна 2/1,2025-06-29,1450.0
Леонтовича 7/2,2025-06-29,2700.0
Словацького 8,2025-06-29,2200.0
Фредра 4а,2025-06-29,2700.0
Сербська 6,2025-06-29,1500.0
Леонтовича 5,2025-06-29,2700.0
Леонтовича 5,2025-06-30,2700.0
Леонтовича 5,2025-07-01,2700.0
Леонтовича 5,2025-07-02,2700.0
Леонтовича 5,2025-07-03,2700.0
Гоголя 11,2025-06-29,2214.1
Курбаса 4/2,2025-07-03,1836.82
Пекарська 32,2025-06-29,2500.0
Сербська 6/1,2025-06-29,1500.0
Сербська 6/1,2025-06-30,1500.0
Сербська 6/1,2025-07-01,1500.0
Шевченка 19,2025-06-29,1967.96
Шевченка 19,2025-06-30,1967.96
Шевченка 19,2025-07-01,1967.96
Лисенка 11,2025-06-29,2160.0
Лисенка 11,2025-06-30,2160.0
Замарстинівська 30,2025-06-29,1500.0
Замарстинівська 30,2025-06-30,1500.0
Замарстинівська 30,2025-07-01,1500.0
Ковжуна 2/5,2025-06-29,1450.0
Шевченка 38,2025-06-29,1640.23
Костюшка 16,2025-06-29,2800.0
Франка 28,2025-06-29,2400.0
Чорновола 1,2025-06-29,2624.16
Балабана 3,2025-06-29,2400.0
Хмельницького 37,2025-06-29,1476.0
Хмельницького 37,2025-06-30,1476.0
Балабана 23,2025-06-29,3700.0
Ковжуна 2/3,2025-06-29,1271.02
Вірменська 13,2025-06-29,1722.05
Вірменська 13,2025-06-30,1722.05
Городоцька 31,2025-06-29,3200.0
Лисенка 5,2025-06-29,1700.0
Мосяжна 4,2025-06-30,3400.0
Мосяжна 4,2025-07-01,3400.0
Мосяжна 4,2025-07-02,3400.0
Городоцька 31,2025-06-30,3200.0
Вірменська 13,2025-07-01,1800.0
Курбаса 4/1,2025-06-30,1800.0
Курбаса 4/1,2025-07-01,1800.0
Ковжуна 2/1,2025-06-30,1250.0
Шевченка 38,2025-06-30,1804.09
Шевченка 38,2025-07-01,1804.09
Фредра 4а,2025-06-30,3200.0
Фредра 4а,2025-07-01,3200.0
Фредра 4а,2025-07-02,3200.0
Фредра 4а,2025-07-03,3200.0
Чорновола 1,2025-06-30,2600.0
Ковжуна 6,2025-06-30,1600.0
Ковжуна 6,2025-07-01,1600.0
Пекарська 32,2025-06-30,2250.0
Леонтовича 7/2,2025-06-30,3160.0
Леонтовича 7/2,2025-07-01,3160.0
Леонтовича 7/2,2025-07-02,3160.0
Леонтовича 7/2,2025-07-03,3160.0
Леонтовича 7/2,2025-07-04,3160.0
Підмурна 24,2025-06-30,1650.0
Підмурна 24,2025-07-01,1650.0
Підмурна 24,2025-07-02,1650.0
Лисенка 5,2025-06-30,1600.0
Ковжуна 2/2,2025-06-30,1600.0
Ковжуна 2/2,2025-07-01,1600.0
Ковжуна 2/2,2025-07-02,1600.0
Ковжуна 2/2,2025-07-03,1600.0
Ковжуна 2/3,2025-06-30,1450.0
Наливайка 13,2025-06-30,1926.94
Наливайка 13,2025-07-01,1926.94
Шевченка 60,2025-06-30,1700.0
Ковжуна 2/6,2025-06-30,1400.0
Сербська 6,2025-06-30,1400.0
Балабана 23,2025-06-30,2600.0
Куліша 47а,2025-06-30,3000.0
Волошина 2,2025-06-30,2800.0
Ковжуна 2/7,2025-06-30,1250.0
Словацького 8,2025-06-30,1700.0
Куліша 6,2025-06-30,2400.0
Франка 28,2025-06-30,1967.96
Франка 28,2025-07-01,1967.96
Франка 28,2025-07-02,1967.96
Франка 28,2025-07-03,1967.96
Франка 28,2025-07-04,1967.96
Ковжуна 2/3,2025-07-01,1500.0
Ковжуна 2/3,2025-07-02,1500.0
Ковжуна 2/3,2025-07-03,1500.0
Гоголя 11,2025-06-30,2760.0
Гоголя 11,2025-07-01,2760.0
Гоголя 11,2025-07-02,2760.0
Ковжуна 2/4,2025-06-30,1250.0
Городоцька 33/1,2025-06-30,3015.0
Городоцька 33/1,2025-07-01,3015.0
Городоцька 33/1,2025-07-02,3015.0
Городоцька 33/1,2025-07-03,3015.0
Городоцька 33/1,2025-07-04,3015.0
Городоцька 33/1,2025-07-05,3015.0
Городоцька 33/1,2025-07-06,3015.0
Городоцька 33/1,2025-07-07,3015.0
Чайковського 26,2025-06-30,2200.0
Франка 28,2025-07-05,2836.36
Франка 28,2025-07-06,2836.36
Франка 28,2025-07-07,2836.36
Франка 28,2025-07-08,2836.36
Франка 28,2025-07-09,2836.36
Франка 28,2025-07-10,2836.36
Франка 28,2025-07-11,2836.36
Ковжуна 2/6,2025-07-01,1250.0
Лисенка 11,2025-07-01,2340.0
Балабана 3,2025-07-01,2200.0
Балабана 3,2025-07-02,2200.0
Шевченка 38/1,2025-07-01,1600.0
Словацького 8,2025-07-01,1600.0
Балабана 23/1,2025-07-01,1476.0
Ковжуна 2/5,2025-07-01,1024.98
Лисенка 5,2025-07-01,1500.0
Куліша 47а,2025-07-01,3500.0
Ковжуна 2/7,2025-07-01,1485.0
Костюшка 16,2025-07-01,2600.0
Куліша 6,2025-07-01,1980.0
Леонтовича 5/2,2025-07-01,3875.0
Леонтовича 5/2,2025-07-02,3875.0
Леонтовича 5/2,2025-07-03,3875.0
Леонтовича 5/2,2025-07-04,3875.0
Вірменська 13,2025-07-02,1800.0
Чайковського 26,2025-07-01,1800.0
Ковжуна 2/4,2025-07-01,1650.0
Раппапорта 15,2025-07-01,2200.0
Ковжуна 2/1,2025-07-01,1125.0
Хмельницького 37,2025-07-01,1500.0
Раппапорта 15,2025-07-02,2400.0
Чорновола 1,2025-07-01,2500.0
Сербська 6,2025-07-01,1500.0
Сербська 6,2025-07-02,1500.0
Сербська 6,2025-07-03,1500.0
Балабана 23,2025-07-01,3492.0
Балабана 23,2025-07-02,3492.0
Балабана 23,2025-07-03,3492.0
Балабана 23,2025-07-04,3492.0
Балабана 23,2025-07-05,3492.0
Балабана 23,2025-07-06,3492.0
Балабана 23,2025-07-07,3492.0
Балабана 23,2025-07-08,3492.0
Балабана 23,2025-07-09,3492.0
Балабана 23,2025-07-10,3492.0
Балабана 23,2025-07-11,3492.0
Балабана 23,2025-07-12,3492.0
Балабана 23,2025-07-13,3492.0
Балабана 23,2025-07-14,3492.0
Балабана 23,2025-07-15,3492.0
Балабана 23,2025-07-16,3492.0
Балабана 23,2025-07-17,3492.0
Балабана 23,2025-07-18,3492.0
Балабана 23,2025-07-19,3492.0
Балабана 23,2025-07-20,3492.0
Балабана 23,2025-07-21,3492.0
Балабана 23,2025-07-22,3492.0
Балабана 23,2025-07-23,3492.0
Балабана 23,2025-07-24,3492.0
Балабана 23,2025-07-25,3492.0
Балабана 23,2025-07-26,3492.0
Балабана 23,2025-07-27,3492.0
Балабана 23,2025-07-28,3492.0
Балабана 23,2025-07-29,3492.0
Балабана 23,2025-07-30,3492.0
Джерельна 34,2025-07-01,2600.0
Волошина 2,2025-07-02,3200.0
Городоцька 31,2025-07-02,4250.0
Городоцька 31,2025-07-03,4250.0
Городоцька 31,2025-07-04,4250.0
Городоцька 31,2025-07-05,4250.0
Курбаса 4/1,2025-07-02,1800.0
Ковжуна 2/7,2025-07-02,1250.0
Лисенка 5,2025-07-02,1800.0
Ковжуна 2/1,2025-07-02,1250.0
Хмельницького 37,2025-07-02,1500.0
Хмельницького 37,2025-07-03,1500.0
ковжуна 2/9,2025-07-02,1450.0
Балабана 23/1,2025-07-02,1800.0
Балабана 23/1,2025-07-03,1800.0
Шевченка 19,2025-07-02,2000.0
Городоцька 33,2025-07-02,1640.0
Куліша 6,2025-07-02,2436.6
Куліша 6,2025-07-03,2436.6
Куліша 6,2025-07-04,2436.6
Куліша 6,2025-07-05,2436.6
Куліша 6,2025-07-06,2436.6
Куліша 6,2025-07-07,2436.6
Куліша 6,2025-07-08,2436.6
Наливайка 13,2025-07-02,1800.0
Куліша 47а,2025-07-02,3700.0
Куліша 47а,2025-07-03,3700.0
Куліша 47а,2025-07-04,3700.0
Куліша 47а,2025-07-05,3700.0
Ковжуна 6,2025-07-02,200.0
Ковжуна 6,2025-07-03,200.0
Шевченка 60,2025-07-02,2500.0
Шевченка 60,2025-07-03,2500.0
Ковжуна 2/4,2025-07-02,1250.0
Шевченка 38,2025-07-02,1312.1
ковжуна 2/8,2025-07-02,1450.0
Лисенка 11,2025-07-02,2448.0
Лисенка 11,2025-07-03,2448.0
Лисенка 11,2025-07-04,2448.0
Лисенка 11,2025-07-05,2448.0
Лисенка 11,2025-07-06,2448.0
Ковжуна 2/5,2025-07-02,1250.0
Костюшка 16,2025-07-02,2700.0
Ковжуна 2/6,2025-07-02,2100.0
Ковжуна 2/6,2025-07-03,2100.0
Ковжуна 2/6,2025-07-04,2100.0
Ковжуна 2/6,2025-07-05,2100.0
Курбаса 4/1,2025-07-03,2000.0
Газова 10,2025-07-02,1476.07
Шевченка 38/1,2025-07-02,1600.0
Шевченка 38/1,2025-07-03,1600.0
Сербська 6/1,2025-07-02,901.95
Чорновола 1,2025-07-02,3442.5
Чорновола 1,2025-07-03,3442.5
Чорновола 1,2025-07-04,3442.5
Чорновола 1,2025-07-05,3442.5
Чайковського 26,2025-07-02,1475.99
Чайковського 26,2025-07-03,1475.99
Джерельна 34,2025-07-02,3000.0
Замарстинівська 30,2025-07-02,1560.0
Замарстинівська 30,2025-07-03,1560.0
Замарстинівська 30,2025-07-04,1560.0
Газова 10,2025-07-03,1800.0
Підмурна 24,2025-07-03,1517.0
Підмурна 24,2025-07-04,1517.0
ковжуна 2/9,2025-07-03,1450.0
ковжуна 2/9,2025-07-04,1450.0
ковжуна 2/9,2025-07-05,1450.0
ковжуна 2/9,2025-07-06,1450.0
ковжуна 2/9,2025-07-07,1450.0
ковжуна 2/9,2025-07-08,1450.0
Лисенка 5,2025-07-03,1500.0
Ковжуна 2/7,2025-07-03,1800.0
Ковжуна 2/7,2025-07-04,1800.0
Ковжуна 2/7,2025-07-05,1800.0
Наливайка 13,2025-07-03,2325.0
Наливайка 13,2025-07-04,2325.0
Наливайка 13,2025-07-05,2325.0
Наливайка 13,2025-07-06,2325.0
Шевченка 19,2025-07-03,2400.0
Шевченка 19,2025-07-04,2400.0
Ковжуна 2/5,2025-07-03,1400.0
Ковжуна 2/5,2025-07-04,1400.0
Ковжуна 2/5,2025-07-05,1400.0
Ковжуна 2/5,2025-07-06,1400.0
ковжуна 2/8,2025-07-03,1250.0
Волошина 2,2025-07-03,2800.0
Волошина 2,2025-07-04,2800.0
Городоцька 33,2025-07-03,1475.83
Ковжуна 2/4,2025-07-03,1850.0
Ковжуна 2/4,2025-07-04,1850.0
Словацького 8,2025-07-03,1600.0
Сербська 6/1,2025-07-03,984.15
Мосяжна 4,2025-07-03,2600.0
Вірменська 13,2025-07-03,1620.0
Гоголя 11,2025-07-03,2460.0
Костюшка 16,2025-07-03,2800.0
Шевченка 38,2025-07-03,1700.0
Балабана 3,2025-07-03,2400.0
Ковжуна 2/1,2025-07-03,1200.0
Ковжуна 2/1,2025-07-04,1200.0
Фредра 4а,2025-07-04,5000.0
Фредра 4а,2025-07-05,5000.0
Ковжуна 6,2025-07-04,2500.0
Ковжуна 6,2025-07-05,2500.0
